date;value
2019-02-19;3.83
2019-02-20;6.681
2019-02-21;7.241
2019-02-22;8.881
2019-02-23;7.771
2019-02-24;3.476
2019-02-25;10.46
2019-02-26;4.711
2019-02-27;5.842
2019-02-28;3.987
2019-03-01;0.604
2019-03-02;0.445
2019-03-03;0.246
2019-03-04;0.246
2019-03-05;1.52
2019-03-06;1.53
2019-03-07;1.52
2019-03-08;2.816
2019-03-09;2.816
2019-03-10;1.307
2019-03-11;2.599
2019-03-12;3.946
2019-03-13;1.864
2019-03-14;1.803
2019-03-15;4.066
2019-03-16;3.946
2019-03-17;1.351
2019-03-18;2.052
2019-03-19;2.8
2019-03-20;4.08
2019-03-21;4.633
2019-03-22;5.278
2019-03-23;3.616
2019-03-24;2.638
2019-03-25;2.683
2019-03-26;2.076
2019-03-27;3.0
2019-03-28;2.516
2019-03-29;3.121
2019-03-30;4.494
2019-03-31;2.747
2019-04-01;4.183
2019-04-02;2.564
2019-04-03;1.067
2019-04-04;2.595
2019-04-05;2.409
2019-04-06;2.49
2019-04-07;1.187
2019-04-08;2.386
2019-04-09;4.216
2019-04-10;1.355
2019-04-11;2.578
2019-04-12;3.801
2019-04-13;3.71
2019-04-14;2.37
2019-04-15;3.238
2019-04-16;3.238
2019-04-17;4.106
2019-04-18;1.79
2019-04-19;1.751
2019-04-20;3.092
2019-04-21;1.416
2019-04-22;2.274
2019-04-23;1.336
2019-04-24;2.089
2019-04-25;2.111
2019-04-26;1.204
2019-04-27;1.141
2019-04-28;0.845
2019-04-29;2.868
2019-04-30;4.025
2019-05-01;1.558
2019-05-02;2.324
2019-05-03;1.672
2019-05-04;1.435
2019-05-05;0.41
2019-05-06;2.091
2019-05-07;3.586
2019-05-08;1.45
2019-05-09;3.327
2019-05-10;3.609
2019-05-11;0.964
2019-05-12;0.867
2019-05-13;1.809
2019-05-14;2.806
2019-05-15;3.822
2019-05-16;1.51
2019-05-17;1.595
2019-05-18;1.305
2019-05-19;0.959
2019-05-20;2.284
2019-05-21;2.151
2019-05-22;2.017
2019-05-23;1.349
2019-05-24;1.115
2019-05-25;0.697
2019-05-26;0.625
2019-05-27;0.91
2019-05-28;0.984
2019-05-29;1.405
2019-05-30;1.195
2019-05-31;1.501
2019-06-01;1.806
2019-06-02;1.345
2019-06-03;1.28
2019-06-04;2.188
2019-06-05;0.954
2019-06-06;1.139
2019-06-07;0.605
2019-06-08;1.158
2019-06-09;0.752
2019-06-10;0.868
2019-06-11;0.477
2019-06-12;0.933
2019-06-13;1.479
2019-06-14;1.628
2019-06-15;0.724
2019-06-16;0.669
2019-06-17;1.168
2019-06-18;2.07
2019-06-19;1.894
2019-06-20;0.924
2019-06-21;0.651
2019-06-22;1.127
2019-06-23;1.044
2019-06-24;2.093
2019-06-25;1.795
2019-06-26;1.159
2019-06-27;1.455
2019-06-28;1.094
2019-06-29;0.86
2019-06-30;0.538
2019-07-01;1.004
2019-07-02;1.004
2019-07-03;1.47
2019-07-04;2.033
2019-07-05;0.338
2019-07-06;0.412
2019-07-07;0.537
2019-07-08;0.935
2019-07-09;1.411
2019-07-10;2.0
2019-07-11;2.877
2019-07-12;1.402
2019-07-13;0.63
2019-07-14;0.55
2019-07-15;1.383
2019-07-16;1.311
2019-07-17;1.505
2019-07-18;1.386
2019-07-19;1.606
2019-07-20;1.067
2019-07-21;0.677
2019-07-22;1.182
2019-07-23;1.731
2019-07-24;2.112
2019-07-25;3.068
2019-07-26;1.009
2019-07-27;0.833
2019-07-28;0.965
2019-07-29;1.402
2019-07-30;1.007
2019-07-31;1.351
2019-08-01;1.355
2019-08-02;1.797
2019-08-03;1.582
2019-08-04;1.144
2019-08-05;1.519
2019-08-06;1.698
2019-08-07;2.192
2019-08-08;2.041
2019-08-09;1.757
2019-08-10;1.7
2019-08-11;1.57
2019-08-12;1.58
2019-08-13;1.457
2019-08-14;1.39
2019-08-15;1.3
2019-08-16;1.157
2019-08-17;1.157
2019-08-18;1.013
2019-08-19;0.669
2019-08-20;0.736
2019-08-21;1.261
2019-08-22;1.329
2019-08-23;2.967
2019-08-24;1.296
2019-08-25;0.567
2019-08-26;1.128
2019-08-27;1.596
2019-08-28;1.439
2019-08-29;1.42
2019-08-30;1.934
2019-08-31;1.22
2019-09-01;0.55
2019-09-02;0.822
2019-09-03;1.745
2019-09-04;1.822
2019-09-05;1.997
2019-09-06;2.04
2019-09-07;1.414
2019-09-08;1.212
2019-09-09;1.117
2019-09-10;1.153
2019-09-11;1.472
2019-09-12;2.157
2019-09-13;1.885
2019-09-14;1.427
2019-09-15;0.918
2019-09-16;2.005
2019-09-17;3.008
2019-09-18;2.038
2019-09-19;1.353
2019-09-20;2.478
2019-09-21;1.36
2019-09-22;1.462
2019-09-23;2.758
2019-09-24;3.033
2019-09-25;3.965
2019-09-26;3.068
2019-09-27;2.268
2019-09-28;2.032
2019-09-29;2.087
2019-09-30;2.183
2019-10-01;1.113
2019-10-02;1.364
2019-10-03;2.182
2019-10-04;1.887
2019-10-05;2.344
2019-10-06;1.575
2019-10-07;3.327
2019-10-08;3.127
2019-10-09;3.127
2019-10-10;2.927
2019-10-11;4.526
2019-10-12;1.683
2019-10-13;1.459
2019-10-14;1.614
2019-10-15;3.571
2019-10-16;4.043
2019-10-17;3.257
2019-10-18;3.387
2019-10-19;1.431
2019-10-20;1.419
2019-10-21;2.226
2019-10-22;2.251
2019-10-23;2.28
2019-10-24;5.14
2019-10-25;4.327
2019-10-26;8.147
2019-10-27;4.373
2019-10-28;7.164
2019-10-29;7.117
2019-10-30;6.994
2019-10-31;4.293
2019-11-01;4.503
2019-11-02;1.416
2019-11-03;0.939
2019-11-04;2.577
2019-11-05;1.386
2019-11-06;2.546
2019-11-07;1.525
2019-11-08;1.911
2019-11-09;1.135
2019-11-10;1.32
2019-11-11;1.472
2019-11-12;2.291
2019-11-13;1.637
2019-11-14;1.213
2019-11-15;1.546
2019-11-16;1.712
2019-11-17;1.548
2019-11-18;2.859
