date;value;year;month;day;week;startDate;endDate;weekOrder
2019-04-18 00:00:00;0.45;2019;4;18;122;-;-;2
2019-04-19 00:00:00;1.0;2019;4;19;123;2019 4 19;2019 4 25;3
2019-04-20 00:00:00;1.53;2019;4;20;123;-;-;3
2019-04-21 00:00:00;0.71;2019;4;21;123;-;-;3
2019-04-22 00:00:00;0.58;2019;4;22;123;-;-;3
2019-04-23 00:00:00;0.24;2019;4;23;123;-;-;3
2019-04-24 00:00:00;0.85;2019;4;24;123;-;-;3
2019-04-25 00:00:00;0.6;2019;4;25;123;-;-;3
2019-04-26 00:00:00;0.3;2019;4;26;124;2019 4 26;2019 5 1;4
2019-04-27 00:00:00;0.9;2019;4;27;124;-;-;4
2019-04-28 00:00:00;0.17;2019;4;28;124;-;-;4
2019-04-29 00:00:00;0.92;2019;4;29;124;-;-;4
2019-04-30 00:00:00;0.99;2019;4;30;124;-;-;4
2019-4-31 00:00:00;0.92;2019;4;31;124;-;-;4
2019-05-01 00:00:00;0.85;2019;5;1;124;-;-;4
2019-05-02 00:00:00;0.97;2019;5;2;125;2019 5 2;2019 5 8;1
2019-05-03 00:00:00;0.53;2019;5;3;125;-;-;1
2019-05-04 00:00:00;0.69;2019;5;4;125;-;-;1
2019-05-05 00:00:00;0.08;2019;5;5;125;-;-;1
2019-05-06 00:00:00;0.62;2019;5;6;125;-;-;1
2019-05-07 00:00:00;2.2;2019;5;7;125;-;-;1
2019-05-08 00:00:00;0.51;2019;5;8;125;-;-;1
2019-05-09 00:00:00;1.52;2019;5;9;126;2019 5 9;2019 5 15;2
2019-05-10 00:00:00;2.16;2019;5;10;126;-;-;2
2019-05-11 00:00:00;0.26;2019;5;11;126;-;-;2
2019-05-12 00:00:00;0.21;2019;5;12;126;-;-;2
2019-05-13 00:00:00;0.47;2019;5;13;126;-;-;2
2019-05-14 00:00:00;1.39;2019;5;14;126;-;-;2
2019-05-15 00:00:00;2.0;2019;5;15;126;-;-;2
2019-05-16 00:00:00;0.47;2019;5;16;127;2019 5 16;2019 5 22;3
2019-05-17 00:00:00;0.62;2019;5;17;127;-;-;3
2019-05-18 00:00:00;0.56;2019;5;18;127;-;-;3
2019-05-19 00:00:00;0.39;2019;5;19;127;-;-;3
2019-05-20 00:00:00;1.13;2019;5;20;127;-;-;3
2019-05-21 00:00:00;1.17;2019;5;21;127;-;-;3
2019-05-22 00:00:00;1.21;2019;5;22;127;-;-;3
2019-05-23 00:00:00;0.48;2019;5;23;128;2019 5 23;2019 5 29;4
2019-05-24 00:00:00;0.76;2019;5;24;128;-;-;4
2019-05-25 00:00:00;0.26;2019;5;25;128;-;-;4
2019-05-26 00:00:00;0.25;2019;5;26;128;-;-;4
2019-05-27 00:00:00;0.36;2019;5;27;128;-;-;4
2019-05-28 00:00:00;0.44;2019;5;28;128;-;-;4
2019-05-29 00:00:00;0.92;2019;5;29;128;-;-;4
2019-05-30 00:00:00;0.68;2019;5;30;129;2019 5 30;2019 6 5;1
2019-05-31 00:00:00;1.08;2019;5;31;129;-;-;1
2019-06-01 00:00:00;1.48;2019;6;1;129;-;-;1
2019-06-02 00:00:00;0.9;2019;6;2;129;-;-;1
2019-06-03 00:00:00;0.71;2019;6;3;129;-;-;1
2019-06-04 00:00:00;0.76;2019;6;4;129;-;-;1
2019-06-05 00:00:00;0.38;2019;6;5;129;-;-;1
2019-06-06 00:00:00;0.55;2019;6;6;130;2019 6 6;2019 6 12;2
2019-06-07 00:00:00;0.28;2019;6;7;130;-;-;2
2019-06-08 00:00:00;0.58;2019;6;8;130;-;-;2
2019-06-09 00:00:00;0.3;2019;6;9;130;-;-;2
2019-06-10 00:00:00;0.47;2019;6;10;130;-;-;2
2019-06-11 00:00:00;0.26;2019;6;11;130;-;-;2
2019-06-12 00:00:00;0.43;2019;6;12;130;-;-;2
2019-06-13 00:00:00;1.0;2019;6;13;131;2019 6 13;2019 6 19;3
2019-06-14 00:00:00;1.25;2019;6;14;131;-;-;3
2019-06-15 00:00:00;0.66;2019;6;15;131;-;-;3
2019-06-16 00:00:00;0.4;2019;6;16;131;-;-;3
2019-06-17 00:00:00;0.63;2019;6;17;131;-;-;3
2019-06-18 00:00:00;1.16;2019;6;18;131;-;-;3
2019-06-19 00:00:00;0.85;2019;6;19;131;-;-;3
2019-06-20 00:00:00;0.42;2019;6;20;132;2019 6 20;2019 6 26;4
2019-06-21 00:00:00;0.24;2019;6;21;132;-;-;4
2019-06-22 00:00:00;0.61;2019;6;22;132;-;-;4
2019-06-23 00:00:00;0.33;2019;6;23;132;-;-;4
2019-06-24 00:00:00;0.94;2019;6;24;132;-;-;4
2019-06-25 00:00:00;1.09;2019;6;25;132;-;-;4
2019-06-26 00:00:00;0.44;2019;6;26;132;-;-;4
2019-06-27 00:00:00;0.63;2019;6;27;133;2019 6 27;2019 7 2;1
2019-06-28 00:00:00;0.39;2019;6;28;133;-;-;1
2019-06-29 00:00:00;0.36;2019;6;29;133;-;-;1
2019-06-30 00:00:00;0.26;2019;6;30;133;-;-;1
2019-6-31 00:00:00;0.45;2019;6;31;133;-;-;1
2019-07-01 00:00:00;0.63;2019;7;1;133;-;-;1
2019-07-02 00:00:00;0.63;2019;7;2;133;-;-;1
2019-07-03 00:00:00;1.0;2019;7;3;134;2019 7 3;2019 7 9;2
2019-07-04 00:00:00;1.21;2019;7;4;134;-;-;2
2019-07-05 00:00:00;0.22;2019;7;5;134;-;-;2
2019-07-06 00:00:00;0.26;2019;7;6;134;-;-;2
2019-07-07 00:00:00;0.21;2019;7;7;134;-;-;2
2019-07-08 00:00:00;0.32;2019;7;8;134;-;-;2
2019-07-09 00:00:00;0.59;2019;7;9;134;-;-;2
2019-07-10 00:00:00;0.96;2019;7;10;135;2019 7 10;2019 7 16;3
2019-07-11 00:00:00;1.37;2019;7;11;135;-;-;3
2019-07-12 00:00:00;0.51;2019;7;12;135;-;-;3
2019-07-13 00:00:00;0.22;2019;7;13;135;-;-;3
2019-07-14 00:00:00;0.28;2019;7;14;135;-;-;3
2019-07-15 00:00:00;0.5;2019;7;15;135;-;-;3
2019-07-16 00:00:00;0.88;2019;7;16;135;-;-;3
2019-07-17 00:00:00;0.73;2019;7;17;136;2019 7 17;2019 7 23;4
2019-07-18 00:00:00;0.81;2019;7;18;136;-;-;4
2019-07-19 00:00:00;1.21;2019;7;19;136;-;-;4
2019-07-20 00:00:00;0.45;2019;7;20;136;-;-;4
2019-07-21 00:00:00;0.26;2019;7;21;136;-;-;4
2019-07-22 00:00:00;1.74;2019;7;22;136;-;-;4
2019-07-23 00:00:00;0.85;2019;7;23;136;-;-;4
2019-07-24 00:00:00;2.2;2019;7;24;137;2019 7 24;2019 7 30;1
2019-07-25 00:00:00;2.29;2019;7;25;137;-;-;1
2019-07-26 00:00:00;0.71;2019;7;26;137;-;-;1
2019-07-27 00:00:00;0.48;2019;7;27;137;-;-;1
2019-07-28 00:00:00;0.43;2019;7;28;137;-;-;1
2019-07-29 00:00:00;0.67;2019;7;29;137;-;-;1
2019-07-30 00:00:00;0.66;2019;7;30;137;-;-;1
2019-07-31 00:00:00;0.75;2019;7;31;138;2019 7 31;2019 8 6;2
2019-08-01 00:00:00;1.49;2019;8;1;138;-;-;2
2019-08-02 00:00:00;1.21;2019;8;2;138;-;-;2
2019-08-03 00:00:00;1.17;2019;8;3;138;-;-;2
2019-08-04 00:00:00;0.78;2019;8;4;138;-;-;2
2019-08-05 00:00:00;2.49;2019;8;5;138;-;-;2
2019-08-06 00:00:00;0.7;2019;8;6;138;-;-;2
2019-08-07 00:00:00;0.98;2019;8;7;139;2019 8 7;2019 8 13;3
2019-08-08 00:00:00;3.1;2019;8;8;139;-;-;3
2019-08-09 00:00:00;2.29;2019;8;9;139;-;-;3
2019-08-10 00:00:00;2.28;2019;8;10;139;-;-;3
2019-08-11 00:00:00;1.46;2019;8;11;139;-;-;3
2019-08-12 00:00:00;1.46;2019;8;12;139;-;-;3
2019-08-13 00:00:00;0.63;2019;8;13;139;-;-;3
2019-08-14 00:00:00;0.72;2019;8;14;140;2019 8 14;2019 8 20;4
2019-08-15 00:00:00;0.57;2019;8;15;140;-;-;4
2019-08-16 00:00:00;0.58;2019;8;16;140;-;-;4
2019-08-17 00:00:00;0.57;2019;8;17;140;-;-;4
2019-08-18 00:00:00;0.43;2019;8;18;140;-;-;4
2019-08-19 00:00:00;0.3;2019;8;19;140;-;-;4
2019-08-20 00:00:00;0.26;2019;8;20;140;-;-;4
2019-08-21 00:00:00;0.6;2019;8;21;141;2019 8 21;2019 8 27;1
2019-08-22 00:00:00;0.66;2019;8;22;141;-;-;1
2019-08-23 00:00:00;2.17;2019;8;23;141;-;-;1
2019-08-24 00:00:00;0.7;2019;8;24;141;-;-;1
2019-08-25 00:00:00;0.2;2019;8;25;141;-;-;1
2019-08-26 00:00:00;0.48;2019;8;26;141;-;-;1
2019-08-27 00:00:00;0.54;2019;8;27;141;-;-;1
2019-08-28 00:00:00;0.44;2019;8;28;142;2019 8 28;2019 9 3;2
2019-08-29 00:00:00;0.52;2019;8;29;142;-;-;2
2019-08-30 00:00:00;0.63;2019;8;30;142;-;-;2
2019-08-31 00:00:00;0.36;2019;8;31;142;-;-;2
2019-09-01 00:00:00;0.21;2019;9;1;142;-;-;2
2019-09-02 00:00:00;0.21;2019;9;2;142;-;-;2
2019-09-03 00:00:00;0.97;2019;9;3;142;-;-;2
2019-09-04 00:00:00;1.07;2019;9;4;143;2019 9 4;2019 9 10;3
2019-09-05 00:00:00;0.35;2019;9;5;143;-;-;3
2019-09-06 00:00:00;0.65;2019;9;6;143;-;-;3
2019-09-07 00:00:00;0.81;2019;9;7;143;-;-;3
2019-09-08 00:00:00;0.74;2019;9;8;143;-;-;3
2019-09-09 00:00:00;0.25;2019;9;9;143;-;-;3
2019-09-10 00:00:00;0.36;2019;9;10;143;-;-;3
2019-09-11 00:00:00;0.45;2019;9;11;144;2019 9 11;2019 9 17;4
2019-09-12 00:00:00;1.14;2019;9;12;144;-;-;4
2019-09-13 00:00:00;0.63;2019;9;13;144;-;-;4
2019-09-14 00:00:00;0.59;2019;9;14;144;-;-;4
2019-09-15 00:00:00;0.25;2019;9;15;144;-;-;4
2019-09-16 00:00:00;0.95;2019;9;16;144;-;-;4
2019-09-17 00:00:00;1.75;2019;9;17;144;-;-;4
2019-09-18 00:00:00;1.03;2019;9;18;145;2019 9 18;2019 9 24;1
2019-09-19 00:00:00;0.45;2019;9;19;145;-;-;1
2019-09-20 00:00:00;2.36;2019;9;20;145;-;-;1
2019-09-21 00:00:00;0.51;2019;9;21;145;-;-;1
2019-09-22 00:00:00;0.58;2019;9;22;145;-;-;1
2019-09-23 00:00:00;1.41;2019;9;23;145;-;-;1
2019-09-24 00:00:00;1.08;2019;9;24;145;-;-;1
2019-09-25 00:00:00;1.86;2019;9;25;146;2019 9 25;2019 9 31;2
2019-09-26 00:00:00;1.67;2019;9;26;146;-;-;2
2019-09-27 00:00:00;0.79;2019;9;27;146;-;-;2
2019-09-28 00:00:00;0.61;2019;9;28;146;-;-;2
2019-09-29 00:00:00;0.67;2019;9;29;146;-;-;2
2019-09-30 00:00:00;1.01;2019;9;30;146;-;-;2
2019-9-31 00:00:00;0.68;2019;9;31;146;-;-;2
2019-10-01 00:00:00;0.35;2019;10;1;147;2019 10 1;2019 10 7;3
2019-10-02 00:00:00;0.44;2019;10;2;147;-;-;3
2019-10-03 00:00:00;0.99;2019;10;3;147;-;-;3
2019-10-04 00:00:00;0.48;2019;10;4;147;-;-;3
2019-10-05 00:00:00;0.73;2019;10;5;147;-;-;3
2019-10-06 00:00:00;0.8;2019;10;6;147;-;-;3
2019-10-07 00:00:00;1.86;2019;10;7;147;-;-;3
2019-10-08 00:00:00;1.8;2019;10;8;148;2019 10 8;2019 10 14;4
2019-10-09 00:00:00;1.8;2019;10;9;148;-;-;4
2019-10-10 00:00:00;1.75;2019;10;10;148;-;-;4
2019-10-11 00:00:00;3.04;2019;10;11;148;-;-;4
2019-10-12 00:00:00;0.95;2019;10;12;148;-;-;4
2019-10-13 00:00:00;0.52;2019;10;13;148;-;-;4
2019-10-14 00:00:00;0.49;2019;10;14;148;-;-;4
2019-10-15 00:00:00;1.55;2019;10;15;149;2019 10 15;2019 10 21;1
2019-10-16 00:00:00;1.78;2019;10;16;149;-;-;1
2019-10-17 00:00:00;1.58;2019;10;17;149;-;-;1
2019-10-18 00:00:00;1.63;2019;10;18;149;-;-;1
2019-10-19 00:00:00;0.49;2019;10;19;149;-;-;1
2019-10-20 00:00:00;0.44;2019;10;20;149;-;-;1
2019-10-21 00:00:00;1.3;2019;10;21;149;-;-;1
2019-10-22 00:00:00;1.59;2019;10;22;150;2019 10 22;2019 10 28;2
2019-10-23 00:00:00;0.91;2019;10;23;150;-;-;2
2019-10-24 00:00:00;2.64;2019;10;24;150;-;-;2
2019-10-25 00:00:00;3.42;2019;10;25;150;-;-;2
2019-10-26 00:00:00;4.67;2019;10;26;150;-;-;2
2019-10-27 00:00:00;2.46;2019;10;27;150;-;-;2
2019-10-28 00:00:00;4.23;2019;10;28;150;-;-;2
2019-10-29 00:00:00;5.32;2019;10;29;151;2019 10 29;2019 11 4;3
2019-10-30 00:00:00;4.56;2019;10;30;151;-;-;3
2019-10-31 00:00:00;2.93;2019;10;31;151;-;-;3
2019-11-01 00:00:00;2.49;2019;11;1;151;-;-;3
2019-11-02 00:00:00;0.54;2019;11;2;151;-;-;3
2019-11-03 00:00:00;0.59;2019;11;3;151;-;-;3
2019-11-04 00:00:00;1.26;2019;11;4;151;-;-;3
2019-11-05 00:00:00;0.55;2019;11;5;152;2019 11 5;2019 11 11;4
2019-11-06 00:00:00;1.36;2019;11;6;152;-;-;4
2019-11-07 00:00:00;0.7;2019;11;7;152;-;-;4
2019-11-08 00:00:00;0.84;2019;11;8;152;-;-;4
2019-11-09 00:00:00;0.48;2019;11;9;152;-;-;4
2019-11-10 00:00:00;0.53;2019;11;10;152;-;-;4
2019-11-11 00:00:00;0.89;2019;11;11;152;-;-;4
2019-11-12 00:00:00;1.13;2019;11;12;153;2019 11 12;2019 11 18;1
2019-11-13 00:00:00;0.78;2019;11;13;153;-;-;1
2019-11-14 00:00:00;0.5;2019;11;14;153;-;-;1
2019-11-15 00:00:00;0.61;2019;11;15;153;-;-;1
2019-11-16 00:00:00;0.67;2019;11;16;153;-;-;1
2019-11-17 00:00:00;0.87;2019;11;17;153;-;-;1
2019-11-18 00:00:00;1.22;2019;11;18;153;-;-;1
2019-11-19 00:00:00;3.83;2019;11;19;154;2019 11 19;2019 11 25;2
2019-11-20 00:00:00;4.12;2019;11;20;154;-;-;2
2019-11-21 00:00:00;4.41;2019;11;21;154;-;-;2
2019-11-22 00:00:00;1.07;2019;11;22;154;-;-;2
2019-11-23 00:00:00;0.61;2019;11;23;154;-;-;2
2019-11-24 00:00:00;2.14;2019;11;24;154;-;-;2
2019-11-25 00:00:00;3.94;2019;11;25;154;-;-;2
2019-11-26 00:00:00;2.05;2019;11;26;155;2019 11 26;2019 12 1;3
2019-11-27 00:00:00;2.54;2019;11;27;155;-;-;3
2019-11-28 00:00:00;2.54;2019;11;28;155;-;-;3
2019-11-29 00:00:00;3.04;2019;11;29;155;-;-;3
2019-11-30 00:00:00;1.55;2019;11;30;155;-;-;3
2019-11-31 00:00:00;1.21;2019;11;31;155;-;-;3
2019-12-01 00:00:00;0.88;2019;12;1;155;-;-;3
2019-12-02 00:00:00;1.37;2019;12;2;156;2019 12 2;2019 12 8;4
2019-12-03 00:00:00;3.06;2019;12;3;156;-;-;4
2019-12-04 00:00:00;8.6;2019;12;4;156;-;-;4
2019-12-05 00:00:00;6.4;2019;12;5;156;-;-;4
2019-12-06 00:00:00;6.67;2019;12;6;156;-;-;4
2019-12-07 00:00:00;3.58;2019;12;7;156;-;-;4
2019-12-08 00:00:00;1.12;2019;12;8;156;-;-;4
2019-12-09 00:00:00;1.66;2019;12;9;157;2019 12 9;2019 12 15;1
2019-12-10 00:00:00;5.96;2019;12;10;157;-;-;1
2019-12-11 00:00:00;1.56;2019;12;11;157;-;-;1
2019-12-12 00:00:00;0.67;2019;12;12;157;-;-;1
2019-12-13 00:00:00;0.4;2019;12;13;157;-;-;1
2019-12-14 00:00:00;5.14;2019;12;14;157;-;-;1
2019-12-15 00:00:00;0.54;2019;12;15;157;-;-;1
2019-12-16 00:00:00;0.56;2019;12;16;158;2019 12 16;2019 12 22;2
2019-12-17 00:00:00;1.95;2019;12;17;158;-;-;2
2019-12-18 00:00:00;1.27;2019;12;18;158;-;-;2
2019-12-19 00:00:00;1.65;2019;12;19;158;-;-;2
2019-12-20 00:00:00;2.54;2019;12;20;158;-;-;2
2019-12-21 00:00:00;1.56;2019;12;21;158;-;-;2
2019-12-22 00:00:00;0.4;2019;12;22;158;-;-;2
2019-12-23 00:00:00;5.05;2019;12;23;159;2019 12 23;2019 12 29;3
2019-12-24 00:00:00;4.99;2019;12;24;159;-;-;3
2019-12-25 00:00:00;5.84;2019;12;25;159;-;-;3
2019-12-26 00:00:00;3.53;2019;12;26;159;-;-;3
2019-12-27 00:00:00;5.18;2019;12;27;159;-;-;3
2019-12-28 00:00:00;8.28;2019;12;28;159;-;-;3
2019-12-29 00:00:00;7.48;2019;12;29;159;-;-;3
2019-12-30 00:00:00;10.64;2019;12;30;160;2019 12 30;2020 1 5;4
2019-12-31 00:00:00;7.17;2019;12;31;160;-;-;4
2020-01-01 00:00:00;2.5;2020;1;1;160;-;-;4
2020-01-02 00:00:00;4.94;2020;1;2;160;-;-;4
2020-01-03 00:00:00;9.57;2020;1;3;160;-;-;4
2020-01-04 00:00:00;2.2;2020;1;4;160;-;-;4
2020-01-05 00:00:00;3.04;2020;1;5;160;-;-;4
2020-01-06 00:00:00;2.98;2020;1;6;161;2020 1 6;2020 1 12;1
2020-01-07 00:00:00;7.3;2020;1;7;161;-;-;1
2020-01-08 00:00:00;9.38;2020;1;8;161;-;-;1
2020-01-09 00:00:00;4.63;2020;1;9;161;-;-;1
2020-01-10 00:00:00;2.34;2020;1;10;161;-;-;1
2020-01-11 00:00:00;5.0;2020;1;11;161;-;-;1
2020-01-12 00:00:00;4.58;2020;1;12;161;-;-;1
2020-01-13 00:00:00;8.01;2020;1;13;162;2020 1 13;2020 1 19;2
2020-01-14 00:00:00;1.63;2020;1;14;162;-;-;2
2020-01-15 00:00:00;1.91;2020;1;15;162;-;-;2
2020-01-16 00:00:00;2.18;2020;1;16;162;-;-;2
2020-01-17 00:00:00;0.98;2020;1;17;162;-;-;2
2020-01-18 00:00:00;2.12;2020;1;18;162;-;-;2
2020-01-19 00:00:00;0.26;2020;1;19;162;-;-;2
2020-01-20 00:00:00;0.6;2020;1;20;163;2020 1 20;2020 1 26;3
2020-01-21 00:00:00;1.43;2020;1;21;163;-;-;3
2020-01-22 00:00:00;4.87;2020;1;22;163;-;-;3
2020-01-23 00:00:00;2.91;2020;1;23;163;-;-;3
2020-01-24 00:00:00;4.11;2020;1;24;163;-;-;3
2020-01-25 00:00:00;3.05;2020;1;25;163;-;-;3
2020-01-26 00:00:00;3.3;2020;1;26;163;-;-;3
2020-01-27 00:00:00;2.29;2020;1;27;164;2020 1 27;2020 2 2;4
2020-01-28 00:00:00;1.89;2020;1;28;164;-;-;4
2020-01-29 00:00:00;5.42;2020;1;29;164;-;-;4
2020-01-30 00:00:00;6.59;2020;1;30;164;-;-;4
2020-01-31 00:00:00;7.59;2020;1;31;164;-;-;4
2020-02-01 00:00:00;5.59;2020;2;1;164;-;-;4
2020-02-02 00:00:00;6.93;2020;2;2;164;-;-;4
2020-02-03 00:00:00;7.4;2020;2;3;165;2020 2 3;2020 2 9;1
2020-02-04 00:00:00;1.91;2020;2;4;165;-;-;1
2020-02-05 00:00:00;0.84;2020;2;5;165;-;-;1
2020-02-06 00:00:00;6.55;2020;2;6;165;-;-;1
2020-02-07 00:00:00;5.08;2020;2;7;165;-;-;1
2020-02-08 00:00:00;1.97;2020;2;8;165;-;-;1
2020-02-09 00:00:00;3.21;2020;2;9;165;-;-;1
2020-02-10 00:00:00;3.55;2020;2;10;166;2020 2 10;2020 2 16;2
2020-02-11 00:00:00;2.0;2020;2;11;166;-;-;2
2020-02-12 00:00:00;1.71;2020;2;12;166;-;-;2
2020-02-13 00:00:00;11.73;2020;2;13;166;-;-;2
2020-02-14 00:00:00;3.36;2020;2;14;166;-;-;2
2020-02-15 00:00:00;3.38;2020;2;15;166;-;-;2
2020-02-16 00:00:00;6.03;2020;2;16;166;-;-;2
2020-02-17 00:00:00;0.7;2020;2;17;167;2020 2 17;2020 2 23;3
2020-02-18 00:00:00;7.01;2020;2;18;167;-;-;3
2020-02-19 00:00:00;2.92;2020;2;19;167;-;-;3
2020-02-20 00:00:00;2.42;2020;2;20;167;-;-;3
2020-02-21 00:00:00;2.45;2020;2;21;167;-;-;3
2020-02-22 00:00:00;1.65;2020;2;22;167;-;-;3
2020-02-23 00:00:00;0.81;2020;2;23;167;-;-;3
2020-02-24 00:00:00;11.01;2020;2;24;168;2020 2 24;2020 2 30;4
2020-02-25 00:00:00;1.01;2020;2;25;168;-;-;4
2020-02-26 00:00:00;0.69;2020;2;26;168;-;-;4
2020-02-27 00:00:00;1.09;2020;2;27;168;-;-;4
2020-02-28 00:00:00;2.92;2020;2;28;168;-;-;4
2020-02-29 00:00:00;0.31;2020;2;29;168;-;-;4
2020-2-30 00:00:00;0.4;2020;2;30;168;-;-;4
2020-2-31 00:00:00;0.49;2020;2;31;169;2020 2 31;2020 3 6;1
2020-03-01 00:00:00;0.58;2020;3;1;169;-;-;1
2020-03-02 00:00:00;0.63;2020;3;2;169;-;-;1
2020-03-03 00:00:00;0.53;2020;3;3;169;-;-;1
2020-03-04 00:00:00;2.37;2020;3;4;169;-;-;1
2020-03-05 00:00:00;1.07;2020;3;5;169;-;-;1
2020-03-06 00:00:00;0.68;2020;3;6;169;-;-;1
2020-03-07 00:00:00;0.95;2020;3;7;170;2020 3 7;2020 3 13;2
2020-03-08 00:00:00;1.19;2020;3;8;170;-;-;2
2020-03-09 00:00:00;1.11;2020;3;9;170;-;-;2
2020-03-10 00:00:00;2.09;2020;3;10;170;-;-;2
2020-03-11 00:00:00;1.82;2020;3;11;170;-;-;2
2020-03-12 00:00:00;0.53;2020;3;12;170;-;-;2
2020-03-13 00:00:00;0.45;2020;3;13;170;-;-;2
2020-03-14 00:00:00;0.72;2020;3;14;171;2020 3 14;2020 3 20;3
2020-03-15 00:00:00;0.75;2020;3;15;171;-;-;3
2020-03-16 00:00:00;0.35;2020;3;16;171;-;-;3
2020-03-17 00:00:00;0.61;2020;3;17;171;-;-;3
2020-03-18 00:00:00;1.54;2020;3;18;171;-;-;3
2020-03-19 00:00:00;1.32;2020;3;19;171;-;-;3
2020-03-20 00:00:00;1.5;2020;3;20;171;-;-;3
2020-03-21 00:00:00;0.69;2020;3;21;172;2020 3 21;2020 3 27;4
2020-03-22 00:00:00;0.21;2020;3;22;172;-;-;4
2020-03-23 00:00:00;0.22;2020;3;23;172;-;-;4
2020-03-24 00:00:00;0.66;2020;3;24;172;-;-;4
2020-03-25 00:00:00;0.93;2020;3;25;172;-;-;4
2020-03-26 00:00:00;0.44;2020;3;26;172;-;-;4
2020-03-27 00:00:00;0.2;2020;3;27;172;-;-;4
2020-03-28 00:00:00;0.74;2020;3;28;173;2020 3 28;2020 4 3;1
2020-03-29 00:00:00;0.28;2020;3;29;173;-;-;1
2020-03-30 00:00:00;0.18;2020;3;30;173;-;-;1
2020-03-31 00:00:00;0.17;2020;3;31;173;-;-;1
2020-04-01 00:00:00;0.21;2020;4;1;173;-;-;1
2020-04-02 00:00:00;0.19;2020;4;2;173;-;-;1
2020-04-03 00:00:00;0.24;2020;4;3;173;-;-;1
2020-04-04 00:00:00;0.6;2020;4;4;174;2020 4 4;2020 4 10;2
2020-04-05 00:00:00;0.18;2020;4;5;174;-;-;2
2020-04-06 00:00:00;0.18;2020;4;6;174;-;-;2
2020-04-07 00:00:00;0.21;2020;4;7;174;-;-;2
2020-04-08 00:00:00;0.15;2020;4;8;174;-;-;2
2020-04-09 00:00:00;0.14;2020;4;9;174;-;-;2
2020-04-10 00:00:00;0.09;2020;4;10;174;-;-;2
2020-04-11 00:00:00;0.08;2020;4;11;175;2020 4 11;2020 4 17;3
2020-04-12 00:00:00;0.07;2020;4;12;175;-;-;3
2020-04-13 00:00:00;0.26;2020;4;13;175;-;-;3
2020-04-14 00:00:00;1.0;2020;4;14;175;-;-;3
2020-04-15 00:00:00;0.75;2020;4;15;175;-;-;3
2020-04-16 00:00:00;0.71;2020;4;16;175;-;-;3
2020-04-17 00:00:00;0.4;2020;4;17;175;-;-;3
2020-04-18 00:00:00;0.74;2020;4;18;176;2020 4 18;2020 4 24;4
2020-04-19 00:00:00;0.07;2020;4;19;176;-;-;4
2020-04-20 00:00:00;0.25;2020;4;20;176;-;-;4
2020-04-21 00:00:00;0.1;2020;4;21;176;-;-;4
2020-04-22 00:00:00;0.53;2020;4;22;176;-;-;4
2020-04-23 00:00:00;0.2;2020;4;23;176;-;-;4
2020-04-24 00:00:00;0.29;2020;4;24;176;-;-;4
2020-04-25 00:00:00;0.09;2020;4;25;177;2020 4 25;2020 4 31;1
2020-04-26 00:00:00;0.07;2020;4;26;177;-;-;1
2020-04-27 00:00:00;0.16;2020;4;27;177;-;-;1
2020-04-28 00:00:00;0.46;2020;4;28;177;-;-;1
2020-04-29 00:00:00;0.71;2020;4;29;177;-;-;1
2020-04-30 00:00:00;0.24;2020;4;30;177;-;-;1
2020-4-31 00:00:00;0.17;2020;4;31;177;-;-;1
2020-05-01 00:00:00;0.1;2020;5;1;178;2020 5 1;2020 5 7;2
2020-05-02 00:00:00;0.25;2020;5;2;178;-;-;2
2020-05-03 00:00:00;0.28;2020;5;3;178;-;-;2
2020-05-04 00:00:00;2.98;2020;5;4;178;-;-;2
2020-05-05 00:00:00;0.42;2020;5;5;178;-;-;2
2020-05-06 00:00:00;0.93;2020;5;6;178;-;-;2
2020-05-07 00:00:00;0.41;2020;5;7;178;-;-;2
2020-05-08 00:00:00;0.53;2020;5;8;179;2020 5 8;2020 5 14;3
2020-05-09 00:00:00;0.1;2020;5;9;179;-;-;3
2020-05-10 00:00:00;0.1;2020;5;10;179;-;-;3
2020-05-11 00:00:00;0.81;2020;5;11;179;-;-;3
2020-05-12 00:00:00;0.09;2020;5;12;179;-;-;3
2020-05-13 00:00:00;0.09;2020;5;13;179;-;-;3
2020-05-14 00:00:00;0.12;2020;5;14;179;-;-;3
2020-05-15 00:00:00;0.27;2020;5;15;180;2020 5 15;2020 5 21;4
2020-05-16 00:00:00;0.45;2020;5;16;180;-;-;4
2020-05-17 00:00:00;0.45;2020;5;17;180;-;-;4
2020-05-18 00:00:00;0.63;2020;5;18;180;-;-;4
2020-05-19 00:00:00;0.99;2020;5;19;180;-;-;4
2020-05-20 00:00:00;2.32;2020;5;20;180;-;-;4
2020-05-21 00:00:00;0.38;2020;5;21;180;-;-;4
2020-05-22 00:00:00;0.25;2020;5;22;181;2020 5 22;2020 5 28;1
2020-05-23 00:00:00;0.38;2020;5;23;181;-;-;1
2020-05-24 00:00:00;0.07;2020;5;24;181;-;-;1
2020-05-25 00:00:00;0.16;2020;5;25;181;-;-;1
2020-05-26 00:00:00;0.41;2020;5;26;181;-;-;1
2020-05-27 00:00:00;0.68;2020;5;27;181;-;-;1
2020-05-28 00:00:00;1.44;2020;5;28;181;-;-;1
2020-05-29 00:00:00;1.23;2020;5;29;182;2020 5 29;2020 6 4;2
2020-05-30 00:00:00;0.86;2020;5;30;182;-;-;2
2020-05-31 00:00:00;0.49;2020;5;31;182;-;-;2
