date,TOL,year,month,day,week,startDate,endDate,weekOrder
2021-01-29,2.7,2021,1,29,213,-,-,1
2021-01-30,0.53,2021,1,30,213,-,-,1
2021-01-31,0.34,2021,1,31,213,-,-,1
2021-02-01,0.84,2021,2,1,214,2021 2 1,2021 2 7,2
2021-02-02,2.32,2021,2,2,214,-,-,2
2021-02-03,1.23,2021,2,3,214,-,-,2
2021-02-04,2.58,2021,2,4,214,-,-,2
2021-02-05,2.41,2021,2,5,214,-,-,2
2021-02-06,0.62,2021,2,6,214,-,-,2
2021-02-07,1.16,2021,2,7,214,-,-,2
2021-02-08,1.52,2021,2,8,215,2021 2 8,2021 2 14,3
2021-02-09,1.23,2021,2,9,215,-,-,3
2021-02-10,0.93,2021,2,10,215,-,-,3
2021-02-11,3.21,2021,2,11,215,-,-,3
2021-02-12,1.74,2021,2,12,215,-,-,3
2021-02-13,2.55,2021,2,13,215,-,-,3
2021-02-14,1.66,2021,2,14,215,-,-,3
2021-02-15,2.81,2021,2,15,216,2021 2 15,2021 2 21,4
2021-02-16,1.95,2021,2,16,216,-,-,4
2021-02-17,2.5,2021,2,17,216,-,-,4
2021-02-18,1.47,2021,2,18,216,-,-,4
2021-02-19,1.61,2021,2,19,216,-,-,4
2021-02-20,0.2,2021,2,20,216,-,-,4
2021-02-21,0.33,2021,2,21,216,-,-,4
2021-02-22,1.0,2021,2,22,217,2021 2 22,2021 2 28,1
2021-02-23,1.85,2021,2,23,217,-,-,1
2021-02-24,2.94,2021,2,24,217,-,-,1
2021-02-25,2.04,2021,2,25,217,-,-,1
2021-02-26,1.78,2021,2,26,217,-,-,1
2021-02-27,1.39,2021,2,27,217,-,-,1
2021-02-28,2.02,2021,2,28,217,-,-,1
2021-03-01,2.63,2021,3,1,218,2021 3 1,2021 3 7,2
2021-03-02,3.34,2021,3,2,218,-,-,2
2021-03-03,5.07,2021,3,3,218,-,-,2
2021-03-04,5.81,2021,3,4,218,-,-,2
2021-03-05,2.55,2021,3,5,218,-,-,2
2021-03-06,1.07,2021,3,6,218,-,-,2
2021-03-07,1.36,2021,3,7,218,-,-,2
2021-03-08,2.37,2021,3,8,219,2021 3 8,2021 3 14,3
2021-03-09,2.28,2021,3,9,219,-,-,3
2021-03-10,7.03,2021,3,10,219,-,-,3
2021-03-11,5.1,2021,3,11,219,-,-,3
2021-03-12,2.75,2021,3,12,219,-,-,3
2021-03-13,1.86,2021,3,13,219,-,-,3
2021-03-14,0.86,2021,3,14,219,-,-,3
2021-03-15,2.91,2021,3,15,220,2021 3 15,2021 3 21,4
2021-03-16,3.06,2021,3,16,220,-,-,4
2021-03-17,4.23,2021,3,17,220,-,-,4
2021-03-18,4.09,2021,3,18,220,-,-,4
2021-03-19,1.66,2021,3,19,220,-,-,4
2021-03-20,1.55,2021,3,20,220,-,-,4
2021-03-21,1.38,2021,3,21,220,-,-,4
2021-03-22,2.47,2021,3,22,221,2021 3 22,2021 3 28,1
2021-03-23,3.49,2021,3,23,221,-,-,1
2021-03-24,2.32,2021,3,24,221,-,-,1
2021-03-25,4.11,2021,3,25,221,-,-,1
2021-03-26,2.03,2021,3,26,221,-,-,1
2021-03-27,1.3,2021,3,27,221,-,-,1
2021-03-28,2.47,2021,3,28,221,-,-,1
2021-03-29,6.92,2021,3,29,222,2021 3 29,2021 4 4,2
2021-03-30,6.31,2021,3,30,222,-,-,2
2021-03-31,6.77,2021,3,31,222,-,-,2
2021-04-01,5.79,2021,4,1,222,-,-,2
2021-04-02,1.68,2021,4,2,222,-,-,2
2021-04-03,0.64,2021,4,3,222,-,-,2
2021-04-04,1.09,2021,4,4,222,-,-,2
2021-04-05,1.69,2021,4,5,223,2021 4 5,2021 4 11,3
2021-04-06,0.51,2021,4,6,223,-,-,3
2021-04-07,0.74,2021,4,7,223,-,-,3
2021-04-08,3.25,2021,4,8,223,-,-,3
2021-04-09,4.34,2021,4,9,223,-,-,3
2021-04-10,1.81,2021,4,10,223,-,-,3
2021-04-11,0.49,2021,4,11,223,-,-,3
2021-04-12,1.43,2021,4,12,224,2021 4 12,2021 4 18,4
2021-04-13,2.08,2021,4,13,224,-,-,4
2021-04-14,1.83,2021,4,14,224,-,-,4
2021-04-15,1.45,2021,4,15,224,-,-,4
2021-04-16,1.48,2021,4,16,224,-,-,4
2021-04-17,1.09,2021,4,17,224,-,-,4
2021-04-18,1.64,2021,4,18,224,-,-,4
2021-04-19,4.45,2021,4,19,225,2021 4 19,2021 4 25,1
2021-04-20,2.46,2021,4,20,225,-,-,1
2021-04-21,1.55,2021,4,21,225,-,-,1
2021-04-22,2.65,2021,4,22,225,-,-,1
2021-04-23,4.18,2021,4,23,225,-,-,1
2021-04-24,1.35,2021,4,24,225,-,-,1
2021-04-25,1.12,2021,4,25,225,-,-,1
2021-04-26,1.48,2021,4,26,226,2021 4 26,2021 5 2,2
2021-04-27,1.25,2021,4,27,226,-,-,2
2021-04-28,1.49,2021,4,28,226,-,-,2
2021-04-29,1.32,2021,4,29,226,-,-,2
2021-04-30,1.33,2021,4,30,226,-,-,2
2021-05-01,1.98,2021,5,1,226,-,-,2
2021-05-02,1.99,2021,5,2,226,-,-,2
2021-05-03,1.98,2021,5,3,227,2021 5 3,2021 5 9,3
2021-05-04,2.63,2021,5,4,227,-,-,3
2021-05-05,1.91,2021,5,5,227,-,-,3
2021-05-06,2.46,2021,5,6,227,-,-,3
2021-05-07,2.78,2021,5,7,227,-,-,3
2021-05-08,1.86,2021,5,8,227,-,-,3
2021-05-09,2.13,2021,5,9,227,-,-,3
2021-05-10,2.55,2021,5,10,228,2021 5 10,2021 5 16,4
2021-05-11,2.56,2021,5,11,228,-,-,4
2021-05-12,2.98,2021,5,12,228,-,-,4
2021-05-13,1.93,2021,5,13,228,-,-,4
2021-05-14,2.12,2021,5,14,228,-,-,4
2021-05-15,1.63,2021,5,15,228,-,-,4
2021-05-16,0.66,2021,5,16,228,-,-,4
2021-05-17,1.26,2021,5,17,229,2021 5 17,2021 5 23,1
2021-05-18,1.12,2021,5,18,229,-,-,1
2021-05-19,1.55,2021,5,19,229,-,-,1
2021-05-20,1.58,2021,5,20,229,-,-,1
2021-05-21,0.71,2021,5,21,229,-,-,1
2021-05-22,0.9,2021,5,22,229,-,-,1
2021-05-23,0.78,2021,5,23,229,-,-,1
2021-05-24,0.66,2021,5,24,230,2021 5 24,2021 5 30,2
2021-05-25,1.04,2021,5,25,230,-,-,2
2021-05-26,1.96,2021,5,26,230,-,-,2
2021-05-27,3.76,2021,5,27,230,-,-,2
2021-05-28,2.0,2021,5,28,230,-,-,2
2021-05-29,0.93,2021,5,29,230,-,-,2
2021-05-30,1.19,2021,5,30,230,-,-,2
2021-05-31,2.9,2021,5,31,231,2021 5 31,2021 6 6,3
2021-06-01,3.51,2021,6,1,231,-,-,3
2021-06-02,1.72,2021,6,2,231,-,-,3
2021-06-03,0.79,2021,6,3,231,-,-,3
2021-06-04,1.25,2021,6,4,231,-,-,3
2021-06-05,1.49,2021,6,5,231,-,-,3
2021-06-06,0.26,2021,6,6,231,-,-,3
2021-06-07,0.8,2021,6,7,232,2021 6 7,2021 6 13,4
2021-06-08,0.73,2021,6,8,232,-,-,4
2021-06-09,0.74,2021,6,9,232,-,-,4
2021-06-10,0.73,2021,6,10,232,-,-,4
2021-06-11,0.66,2021,6,11,232,-,-,4
2021-06-12,0.49,2021,6,12,232,-,-,4
2021-06-13,1.14,2021,6,13,232,-,-,4
2021-06-14,1.77,2021,6,14,233,2021 6 14,2021 6 20,1
2021-06-15,1.77,2021,6,15,233,-,-,1
2021-06-16,2.4,2021,6,16,233,-,-,1
2021-06-17,1.69,2021,6,17,233,-,-,1
2021-06-18,1.23,2021,6,18,233,-,-,1
2021-06-19,0.48,2021,6,19,233,-,-,1
2021-06-20,0.7,2021,6,20,233,-,-,1
2021-06-21,1.6,2021,6,21,234,2021 6 21,2021 6 27,2
2021-06-22,0.55,2021,6,22,234,-,-,2
2021-06-23,1.7,2021,6,23,234,-,-,2
2021-06-24,1.33,2021,6,24,234,-,-,2
2021-06-25,1.86,2021,6,25,234,-,-,2
2021-06-26,0.84,2021,6,26,234,-,-,2
2021-06-27,0.38,2021,6,27,234,-,-,2
2021-06-28,1.01,2021,6,28,235,2021 6 28,2021 7 4,3
2021-06-29,1.12,2021,6,29,235,-,-,3
2021-06-30,1.15,2021,6,30,235,-,-,3
2021-07-01,2.3,2021,7,1,235,-,-,3
2021-07-02,3.66,2021,7,2,235,-,-,3
2021-07-03,1.61,2021,7,3,235,-,-,3
2021-07-04,0.94,2021,7,4,235,-,-,3
2021-07-05,1.57,2021,7,5,236,2021 7 5,2021 7 11,4
2021-07-06,0.68,2021,7,6,236,-,-,4
2021-07-07,1.13,2021,7,7,236,-,-,4
2021-07-08,0.99,2021,7,8,236,-,-,4
2021-07-09,1.24,2021,7,9,236,-,-,4
2021-07-10,1.66,2021,7,10,236,-,-,4
2021-07-11,0.95,2021,7,11,236,-,-,4
2021-07-12,0.57,2021,7,12,237,2021 7 12,2021 7 18,1
2021-07-13,0.45,2021,7,13,237,-,-,1
2021-07-14,0.86,2021,7,14,237,-,-,1
2021-07-15,0.58,2021,7,15,237,-,-,1
2021-07-16,0.83,2021,7,16,237,-,-,1
2021-07-17,0.72,2021,7,17,237,-,-,1
2021-07-18,0.72,2021,7,18,237,-,-,1
2021-07-19,1.79,2021,7,19,238,2021 7 19,2021 7 25,2
2021-07-20,1.66,2021,7,20,238,-,-,2
2021-07-21,1.59,2021,7,21,238,-,-,2
2021-07-22,1.6,2021,7,22,238,-,-,2
2021-07-23,1.18,2021,7,23,238,-,-,2
2021-07-24,1.5,2021,7,24,238,-,-,2
2021-07-25,0.82,2021,7,25,238,-,-,2
2021-07-26,1.18,2021,7,26,239,2021 7 26,2021 8 1,3
2021-07-27,0.86,2021,7,27,239,-,-,3
2021-07-28,1.26,2021,7,28,239,-,-,3
2021-07-29,1.2,2021,7,29,239,-,-,3
2021-07-30,1.31,2021,7,30,239,-,-,3
2021-07-31,0.59,2021,7,31,239,-,-,3
2021-08-01,0.66,2021,8,1,239,-,-,3
2021-08-02,1.15,2021,8,2,240,2021 8 2,2021 8 8,4
2021-08-03,1.91,2021,8,3,240,-,-,4
2021-08-04,1.69,2021,8,4,240,-,-,4
2021-08-05,1.39,2021,8,5,240,-,-,4
2021-08-06,0.93,2021,8,6,240,-,-,4
2021-08-07,0.82,2021,8,7,240,-,-,4
2021-08-08,0.48,2021,8,8,240,-,-,4
2021-08-09,1.77,2021,8,9,241,2021 8 9,2021 8 15,1
2021-08-10,2.45,2021,8,10,241,-,-,1
2021-08-11,1.93,2021,8,11,241,-,-,1
2021-08-12,1.18,2021,8,12,241,-,-,1
2021-08-13,1.35,2021,8,13,241,-,-,1
2021-08-14,0.77,2021,8,14,241,-,-,1
2021-08-15,0.36,2021,8,15,241,-,-,1
2021-08-16,0.29,2021,8,16,242,2021 8 16,2021 8 22,2
2021-08-17,0.55,2021,8,17,242,-,-,2
2021-08-18,0.62,2021,8,18,242,-,-,2
2021-08-19,0.74,2021,8,19,242,-,-,2
2021-08-20,1.0,2021,8,20,242,-,-,2
2021-08-21,1.54,2021,8,21,242,-,-,2
2021-08-22,0.47,2021,8,22,242,-,-,2
2021-08-23,1.23,2021,8,23,243,2021 8 23,2021 8 29,3
2021-08-24,1.13,2021,8,24,243,-,-,3
2021-08-25,1.46,2021,8,25,243,-,-,3
2021-08-26,2.55,2021,8,26,243,-,-,3
2021-08-27,1.92,2021,8,27,243,-,-,3
2021-08-28,0.56,2021,8,28,243,-,-,3
2021-08-29,0.62,2021,8,29,243,-,-,3
2021-08-30,0.99,2021,8,30,244,2021 8 30,2021 9 5,4
2021-08-31,1.24,2021,8,31,244,-,-,4
2021-09-01,2.62,2021,9,1,244,-,-,4
2021-09-02,2.49,2021,9,2,244,-,-,4
2021-09-03,1.92,2021,9,3,244,-,-,4
2021-09-04,1.47,2021,9,4,244,-,-,4
2021-09-05,2.55,2021,9,5,244,-,-,4
2021-09-06,5.58,2021,9,6,245,2021 9 6,2021 9 12,1
2021-09-07,3.7,2021,9,7,245,-,-,1
2021-09-08,1.33,2021,9,8,245,-,-,1
2021-09-09,1.71,2021,9,9,245,-,-,1
2021-09-10,1.97,2021,9,10,245,-,-,1
2021-09-11,2.26,2021,9,11,245,-,-,1
2021-09-12,2.35,2021,9,12,245,-,-,1
2021-09-13,4.91,2021,9,13,246,2021 9 13,2021 9 19,2
2021-09-14,2.87,2021,9,14,246,-,-,2
2021-09-15,2.13,2021,9,15,246,-,-,2
2021-09-16,2.08,2021,9,16,246,-,-,2
2021-09-17,2.38,2021,9,17,246,-,-,2
2021-09-18,1.31,2021,9,18,246,-,-,2
2021-09-19,1.06,2021,9,19,246,-,-,2
2021-09-20,1.21,2021,9,20,247,2021 9 20,2021 9 26,3
2021-09-21,1.64,2021,9,21,247,-,-,3
2021-09-22,2.3,2021,9,22,247,-,-,3
2021-09-23,2.05,2021,9,23,247,-,-,3
2021-09-24,3.08,2021,9,24,247,-,-,3
2021-09-25,2.41,2021,9,25,247,-,-,3
2021-09-26,2.34,2021,9,26,247,-,-,3
2021-09-27,1.82,2021,9,27,248,2021 9 27,2021 10 3,4
2021-09-28,2.29,2021,9,28,248,-,-,4
2021-09-29,1.83,2021,9,29,248,-,-,4
2021-09-30,3.42,2021,9,30,248,-,-,4
2021-10-01,2.68,2021,10,1,248,-,-,4
2021-10-02,3.01,2021,10,2,248,-,-,4
2021-10-03,1.04,2021,10,3,248,-,-,4
2021-10-04,1.9,2021,10,4,249,2021 10 4,2021 10 10,1
2021-10-05,0.89,2021,10,5,249,-,-,1
2021-10-06,2.64,2021,10,6,249,-,-,1
2021-10-07,4.77,2021,10,7,249,-,-,1
2021-10-08,4.93,2021,10,8,249,-,-,1
2021-10-09,3.08,2021,10,9,249,-,-,1
2021-10-10,2.32,2021,10,10,249,-,-,1
2021-10-11,2.87,2021,10,11,250,2021 10 11,2021 10 17,2
2021-10-12,3.13,2021,10,12,250,-,-,2
2021-10-13,2.49,2021,10,13,250,-,-,2
2021-10-14,5.79,2021,10,14,250,-,-,2
2021-10-15,3.49,2021,10,15,250,-,-,2
2021-10-16,3.35,2021,10,16,250,-,-,2
2021-10-17,3.21,2021,10,17,250,-,-,2
2021-10-18,6.45,2021,10,18,251,2021 10 18,2021 10 24,3
2021-10-19,9.38,2021,10,19,251,-,-,3
2021-10-20,6.99,2021,10,20,251,-,-,3
2021-10-21,1.57,2021,10,21,251,-,-,3
2021-10-22,1.88,2021,10,22,251,-,-,3
2021-10-23,3.05,2021,10,23,251,-,-,3
2021-10-24,2.05,2021,10,24,251,-,-,3
2021-10-25,2.31,2021,10,25,252,2021 10 25,2021 10 31,4
2021-10-26,6.05,2021,10,26,252,-,-,4
2021-10-27,4.69,2021,10,27,252,-,-,4
2021-10-28,5.52,2021,10,28,252,-,-,4
2021-10-29,2.8,2021,10,29,252,-,-,4
2021-10-30,2.64,2021,10,30,252,-,-,4
2021-10-31,2.78,2021,10,31,252,-,-,4
2021-11-01,0.97,2021,11,1,253,2021 11 1,2021 11 7,1
2021-11-02,1.91,2021,11,2,253,-,-,1
2021-11-03,1.7,2021,11,3,253,-,-,1
2021-11-04,2.03,2021,11,4,253,-,-,1
2021-11-05,2.4,2021,11,5,253,-,-,1
2021-11-06,2.76,2021,11,6,253,-,-,1
2021-11-07,1.87,2021,11,7,253,-,-,1
2021-11-08,2.33,2021,11,8,254,2021 11 8,2021 11 14,2
2021-11-09,1.38,2021,11,9,254,-,-,2
2021-11-10,5.53,2021,11,10,254,-,-,2
2021-11-11,4.42,2021,11,11,254,-,-,2
2021-11-12,4.18,2021,11,12,254,-,-,2
2021-11-13,3.21,2021,11,13,254,-,-,2
2021-11-14,1.42,2021,11,14,254,-,-,2
2021-11-15,2.39,2021,11,15,255,2021 11 15,2021 11 21,3
2021-11-16,3.85,2021,11,16,255,-,-,3
2021-11-17,4.0,2021,11,17,255,-,-,3
2021-11-18,4.02,2021,11,18,255,-,-,3
2021-11-19,5.32,2021,11,19,255,-,-,3
2021-11-20,7.28,2021,11,20,255,-,-,3
2021-11-21,2.6,2021,11,21,255,-,-,3
2021-11-22,1.82,2021,11,22,256,2021 11 22,2021 11 28,4
2021-11-23,2.03,2021,11,23,256,-,-,4
2021-11-24,1.03,2021,11,24,256,-,-,4
2021-11-25,2.02,2021,11,25,256,-,-,4
2021-11-26,1.62,2021,11,26,256,-,-,4
2021-11-27,0.65,2021,11,27,256,-,-,4
2021-11-28,0.94,2021,11,28,256,-,-,4
2021-11-29,2.86,2021,11,29,257,2021 11 29,2021 12 5,1
2021-11-30,4.77,2021,11,30,257,-,-,1
2021-12-01,2.26,2021,12,1,257,-,-,1
2021-12-02,1.44,2021,12,2,257,-,-,1
2021-12-03,4.15,2021,12,3,257,-,-,1
2021-12-04,1.49,2021,12,4,257,-,-,1
2021-12-05,0.98,2021,12,5,257,-,-,1
2021-12-06,2.32,2021,12,6,258,2021 12 6,2021 12 12,2
2021-12-07,3.54,2021,12,7,258,-,-,2
2021-12-08,0.59,2021,12,8,258,-,-,2
2021-12-09,1.53,2021,12,9,258,-,-,2
2021-12-10,0.83,2021,12,10,258,-,-,2
2021-12-11,2.06,2021,12,11,258,-,-,2
2021-12-12,4.53,2021,12,12,258,-,-,2
2021-12-13,8.37,2021,12,13,259,2021 12 13,2021 12 19,3
2021-12-14,6.68,2021,12,14,259,-,-,3
2021-12-15,7.37,2021,12,15,259,-,-,3
2021-12-16,8.05,2021,12,16,259,-,-,3
2021-12-17,8.04,2021,12,17,259,-,-,3
2021-12-18,8.05,2021,12,18,259,-,-,3
2021-12-19,8.72,2021,12,19,259,-,-,3
2021-12-20,8.72,2021,12,20,260,2021 12 20,2021 12 26,4
2021-12-21,10.67,2021,12,21,260,-,-,4
2021-12-22,5.81,2021,12,22,260,-,-,4
2021-12-23,5.85,2021,12,23,260,-,-,4
2021-12-24,5.89,2021,12,24,260,-,-,4
2021-12-25,6.35,2021,12,25,260,-,-,4
2021-12-26,6.39,2021,12,26,260,-,-,4
2021-12-27,2.72,2021,12,27,261,2021 12 27,2022 1 2,1
2021-12-28,4.19,2021,12,28,261,-,-,1
2021-12-29,6.16,2021,12,29,261,-,-,1
2021-12-30,8.6,2021,12,30,261,-,-,1
2021-12-31,6.75,2021,12,31,261,-,-,1
2022-01-01,2.16,2022,1,1,261,-,-,1
2022-01-02,4.89,2022,1,2,261,-,-,1
2022-01-03,7.35,2022,1,3,262,2022 1 3,2022 1 9,2
2022-01-04,2.31,2022,1,4,262,-,-,2
2022-01-05,5.13,2022,1,5,262,-,-,2
2022-01-06,3.12,2022,1,6,262,-,-,2
2022-01-07,2.25,2022,1,7,262,-,-,2
2022-01-08,2.22,2022,1,8,262,-,-,2
2022-01-09,0.58,2022,1,9,262,-,-,2
2022-01-10,2.77,2022,1,10,263,2022 1 10,2022 1 16,3
2022-01-11,1.77,2022,1,11,263,-,-,3
2022-01-12,2.0,2022,1,12,263,-,-,3
2022-01-13,3.82,2022,1,13,263,-,-,3
2022-01-14,4.99,2022,1,14,263,-,-,3
2022-01-15,4.6,2022,1,15,263,-,-,3
2022-01-16,5.63,2022,1,16,263,-,-,3
2022-01-17,7.87,2022,1,17,264,2022 1 17,2022 1 23,4
2022-01-18,6.43,2022,1,18,264,-,-,4
2022-01-19,6.52,2022,1,19,264,-,-,4
2022-01-20,4.75,2022,1,20,264,-,-,4
2022-01-21,4.77,2022,1,21,264,-,-,4
2022-01-22,5.69,2022,1,22,264,-,-,4
2022-01-23,5.68,2022,1,23,264,-,-,4
2022-01-24,5.69,2022,1,24,265,2022 1 24,2022 1 30,1
2022-01-25,6.61,2022,1,25,265,-,-,1
2022-01-26,5.48,2022,1,26,265,-,-,1
2022-01-27,3.63,2022,1,27,265,-,-,1
2022-01-28,3.37,2022,1,28,265,-,-,1
2022-01-29,3.64,2022,1,29,265,-,-,1
2022-01-30,2.72,2022,1,30,265,-,-,1
2022-01-31,2.16,2022,1,31,266,2022 1 31,2022 2 6,2
2022-02-01,2.81,2022,2,1,266,-,-,2
2022-02-02,8.33,2022,2,2,266,-,-,2
2022-02-03,8.4,2022,2,3,266,-,-,2
2022-02-04,4.56,2022,2,4,266,-,-,2
2022-02-05,1.74,2022,2,5,266,-,-,2
2022-02-06,2.39,2022,2,6,266,-,-,2
2022-02-07,2.87,2022,2,7,267,2022 2 7,2022 2 13,3
2022-02-08,5.19,2022,2,8,267,-,-,3
2022-02-09,6.66,2022,2,9,267,-,-,3
2022-02-10,6.21,2022,2,10,267,-,-,3
2022-02-11,3.0,2022,2,11,267,-,-,3
2022-02-12,2.92,2022,2,12,267,-,-,3
2022-02-13,2.35,2022,2,13,267,-,-,3
2022-02-14,1.35,2022,2,14,268,2022 2 14,2022 2 20,4
2022-02-15,3.15,2022,2,15,268,-,-,4
2022-02-16,4.39,2022,2,16,268,-,-,4
2022-02-17,4.44,2022,2,17,268,-,-,4
2022-02-18,2.58,2022,2,18,268,-,-,4
2022-02-19,1.6,2022,2,19,268,-,-,4
2022-02-20,1.83,2022,2,20,268,-,-,4
2022-02-21,1.81,2022,2,21,269,2022 2 21,2022 2 27,1
2022-02-22,3.1,2022,2,22,269,-,-,1
2022-02-23,4.77,2022,2,23,269,-,-,1
2022-02-24,0.94,2022,2,24,269,-,-,1
2022-02-25,0.66,2022,2,25,269,-,-,1
2022-02-26,2.67,2022,2,26,269,-,-,1
2022-02-27,2.93,2022,2,27,269,-,-,1
2022-02-28,3.57,2022,2,28,270,2022 2 28,2022 3 6,2
2022-03-01,4.4,2022,3,1,270,-,-,2
2022-03-02,2.26,2022,3,2,270,-,-,2
2022-03-03,1.9,2022,3,3,270,-,-,2
2022-03-04,1.78,2022,3,4,270,-,-,2
2022-03-05,1.54,2022,3,5,270,-,-,2
2022-03-06,0.84,2022,3,6,270,-,-,2
2022-03-07,2.59,2022,3,7,271,2022 3 7,2022 3 13,3
2022-03-08,3.55,2022,3,8,271,-,-,3
2022-03-09,2.52,2022,3,9,271,-,-,3
2022-03-10,3.38,2022,3,10,271,-,-,3
2022-03-11,1.8,2022,3,11,271,-,-,3
2022-03-12,2.02,2022,3,12,271,-,-,3
2022-03-13,1.39,2022,3,13,271,-,-,3
2022-03-14,1.93,2022,3,14,272,2022 3 14,2022 3 20,4
2022-03-15,3.37,2022,3,15,272,-,-,4
2022-03-16,2.12,2022,3,16,272,-,-,4
2022-03-17,1.33,2022,3,17,272,-,-,4
2022-03-18,3.95,2022,3,18,272,-,-,4
2022-03-19,3.97,2022,3,19,272,-,-,4
2022-03-20,3.44,2022,3,20,272,-,-,4
2022-03-21,3.16,2022,3,21,273,2022 3 21,2022 3 27,1
2022-03-22,4.12,2022,3,22,273,-,-,1
2022-03-23,2.07,2022,3,23,273,-,-,1
2022-03-24,3.16,2022,3,24,273,-,-,1
2022-03-25,2.62,2022,3,25,273,-,-,1
2022-03-26,3.46,2022,3,26,273,-,-,1
2022-03-27,3.01,2022,3,27,273,-,-,1
2022-03-28,3.91,2022,3,28,274,2022 3 28,2022 4 3,2
2022-03-29,1.65,2022,3,29,274,-,-,2
2022-03-30,1.14,2022,3,30,274,-,-,2
2022-03-31,0.94,2022,3,31,274,-,-,2
2022-04-01,0.98,2022,4,1,274,-,-,2
2022-04-02,0.95,2022,4,2,274,-,-,2
2022-04-03,0.86,2022,4,3,274,-,-,2
2022-04-04,1.9,2022,4,4,275,2022 4 4,2022 4 10,3
2022-04-05,1.91,2022,4,5,275,-,-,3
2022-04-06,2.81,2022,4,6,275,-,-,3
2022-04-07,2.22,2022,4,7,275,-,-,3
2022-04-08,2.22,2022,4,8,275,-,-,3
2022-04-09,1.32,2022,4,9,275,-,-,3
2022-04-10,2.37,2022,4,10,275,-,-,3
2022-04-11,1.6,2022,4,11,276,2022 4 11,2022 4 17,4
2022-04-12,2.5,2022,4,12,276,-,-,4
2022-04-13,1.2,2022,4,13,276,-,-,4
2022-04-14,1.33,2022,4,14,276,-,-,4
2022-04-15,0.45,2022,4,15,276,-,-,4
2022-04-16,0.97,2022,4,16,276,-,-,4
2022-04-17,0.66,2022,4,17,276,-,-,4
2022-04-18,1.07,2022,4,18,277,2022 4 18,2022 4 24,1
2022-04-19,0.73,2022,4,19,277,-,-,1
2022-04-20,0.77,2022,4,20,277,-,-,1
2022-04-21,1.26,2022,4,21,277,-,-,1
2022-04-22,2.26,2022,4,22,277,-,-,1
2022-04-23,0.74,2022,4,23,277,-,-,1
2022-04-24,1.19,2022,4,24,277,-,-,1
2022-04-25,2.47,2022,4,25,278,2022 4 25,2022 5 1,2
2022-04-26,2.9,2022,4,26,278,-,-,2
2022-04-27,2.21,2022,4,27,278,-,-,2
2022-04-28,1.51,2022,4,28,278,-,-,2
2022-04-29,2.79,2022,4,29,278,-,-,2
2022-04-30,1.37,2022,4,30,278,-,-,2
2022-05-01,0.56,2022,5,1,278,-,-,2
2022-05-02,0.86,2022,5,2,279,2022 5 2,2022 5 8,3
2022-05-03,1.58,2022,5,3,279,-,-,3
2022-05-04,2.24,2022,5,4,279,-,-,3
2022-05-05,2.22,2022,5,5,279,-,-,3
2022-05-06,2.02,2022,5,6,279,-,-,3
2022-05-07,2.02,2022,5,7,279,-,-,3
2022-05-08,1.23,2022,5,8,279,-,-,3
2022-05-09,3.36,2022,5,9,280,2022 5 9,2022 5 15,4
2022-05-10,2.56,2022,5,10,280,-,-,4
2022-05-11,1.53,2022,5,11,280,-,-,4
2022-05-12,1.19,2022,5,12,280,-,-,4
2022-05-13,1.14,2022,5,13,280,-,-,4
2022-05-14,0.91,2022,5,14,280,-,-,4
2022-05-15,1.34,2022,5,15,280,-,-,4
2022-05-16,2.34,2022,5,16,281,2022 5 16,2022 5 22,1
2022-05-17,2.14,2022,5,17,281,-,-,1
2022-05-18,1.17,2022,5,18,281,-,-,1
2022-05-19,1.32,2022,5,19,281,-,-,1
2022-05-20,0.92,2022,5,20,281,-,-,1
2022-05-21,1.04,2022,5,21,281,-,-,1
2022-05-22,1.35,2022,5,22,281,-,-,1
2022-05-23,1.04,2022,5,23,282,2022 5 23,2022 5 29,2
2022-05-24,1.75,2022,5,24,282,-,-,2
2022-05-25,1.22,2022,5,25,282,-,-,2
2022-05-26,2.1,2022,5,26,282,-,-,2
2022-05-27,0.39,2022,5,27,282,-,-,2
2022-05-28,0.27,2022,5,28,282,-,-,2
2022-05-29,0.58,2022,5,29,282,-,-,2
2022-05-30,1.27,2022,5,30,283,2022 5 30,2022 6 5,3
2022-05-31,1.6,2022,5,31,283,-,-,3
2022-06-01,1.92,2022,6,1,283,-,-,3
2022-06-02,1.61,2022,6,2,283,-,-,3
2022-06-03,0.57,2022,6,3,283,-,-,3
2022-06-04,0.51,2022,6,4,283,-,-,3
2022-06-05,0.48,2022,6,5,283,-,-,3
2022-06-06,0.7,2022,6,6,284,2022 6 6,2022 6 12,4
2022-06-07,0.78,2022,6,7,284,-,-,4
2022-06-08,1.79,2022,6,8,284,-,-,4
2022-06-09,1.3,2022,6,9,284,-,-,4
2022-06-10,2.25,2022,6,10,284,-,-,4
2022-06-11,0.32,2022,6,11,284,-,-,4
2022-06-12,0.24,2022,6,12,284,-,-,4
2022-06-13,0.7,2022,6,13,285,2022 6 13,2022 6 19,1
2022-06-14,1.91,2022,6,14,285,-,-,1
2022-06-15,3.81,2022,6,15,285,-,-,1
2022-06-16,2.38,2022,6,16,285,-,-,1
2022-06-17,2.72,2022,6,17,285,-,-,1
2022-06-18,1.2,2022,6,18,285,-,-,1
2022-06-19,0.5,2022,6,19,285,-,-,1
2022-06-20,2.98,2022,6,20,286,2022 6 20,2022 6 26,2
2022-06-21,2.95,2022,6,21,286,-,-,2
